Levy,Manufacturer,Model,Prod. year,Leather interior,Engine volume,Mileage,Cylinders,Doors,Color,Airbags,Wheel__Right-hand drive,Drive wheels_4x4,Drive wheels_Front,Drive wheels_Rear,Gear_box_type_Automatic,Gear_box_type_Manual,Gear_box_type_Tiptronic,Gear_box_type_Variator,fuel_type__CNG,fuel_type__Diesel,fuel_type__Hybrid,fuel_type__Hydrogen,fuel_type__LPG,fuel_type__Petrol,fuel_type__Plug-in Hybrid,category__Coupe,category__Goods wagon,category__Hatchback,category__Jeep,category__Limousine,category__Microbus,category__Minivan,category__Pickup,category__Sedan,category__Universal
0,MERCEDES-BENZ,E 280,1994,0,2.8,248000,6.0,2,Grey,2,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
753,JEEP,Compass,2012,1,2.4,88000,4.0,2,Grey,4,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1399,HONDA,Accord,2010,1,3.5,241786,6.0,2,White,12,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
761,TOYOTA,Prius,2010,1,1.8,408997,4.0,2,White,12,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
834,TOYOTA,Tacoma,2013,1,2.7,158870,4.0,2,White,12,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2225,TOYOTA,Tundra,2017,1,4.6,190875,8.0,2,White,12,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
777,HYUNDAI,H1,2014,1,2.5,140000,4.0,2,Silver,4,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,NISSAN,Note,2005,0,1.5,156000,4.0,2,Green,7,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
830,HONDA,Accord,2019,1,1.5,16666,4.0,2,Black,12,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
0,TOYOTA,Camry,2015,0,2.5,108000,8.0,2,White,12,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
333,FORD,Fusion,2014,1,2.0,186048,4.0,2,Black,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1024,TOYOTA,Camry,2010,0,2.5,152000,4.0,2,Black,8,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1327,TOYOTA,Camry,2018,1,2.5,11000,4.0,2,Red,12,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0,MITSUBISHI,Colt,2005,0,1.3,88000,4.0,2,White,10,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
751,HYUNDAI,Sonata,2013,1,2.4,169386,4.0,2,Silver,12,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
308,TOYOTA,Prius,2014,0,1.8,112000,4.0,2,White,12,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
836,HYUNDAI,Sonata,2010,1,2.0,82764,4.0,2,Black,4,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1368,RENAULT,Megane 19,1996,0,1.6,170000,4.0,1,Red,2,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
0,HONDA,Elysion,2006,0,2.4,220000,4.0,2,White,8,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0,MERCEDES-BENZ,E 200,2007,1,2.2,333444,4.0,2,Beige,8,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2225,LEXUS,GX 460,2017,1,4.6,69918,8.0,2,White,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
531,HYUNDAI,Elantra,2012,1,1.6,187500,4.0,2,Black,4,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
328,AUDI,A3,2016,1,1.4,104805,4.0,2,White,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
642,CHEVROLET,Malibu,2012,1,2.0,135965,4.0,2,Black,4,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1327,TOYOTA,RAV 4,2018,1,2.5,59158,4.0,2,Grey,12,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0,TOYOTA,Prius,2010,1,1.8,141000,4.0,2,Golden,10,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
607,TOYOTA,Camry,2019,1,2.5,39552,4.0,2,Black,12,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
779,TOYOTA,Camry,2013,1,2.5,160000,4.0,2,Grey,12,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1017,MERCEDES-BENZ,E 300,2017,1,2.0,26802,4.0,2,Black,12,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
481,HYUNDAI,Sonata,2017,1,2.0,138459,4.0,2,Silver,12,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,SUBARU,Forester,2005,0,2.0,145576,4.0,2,Silver,4,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0,MERCEDES-BENZ,E 350 4 Matic AMG Packag,2008,1,3.5,210000,6.0,2,Silver,8,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
843,TOYOTA,Prius,2008,0,1.5,145600,4.0,2,Blue,12,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
585,HYUNDAI,Elantra GT,2013,0,1.8,75000,4.0,2,White,8,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
0,TOYOTA,Land Cruiser 100,2001,0,4.2,30300,6.0,2,White,4,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
777,HYUNDAI,H1,2014,1,2.5,151854,4.0,2,Grey,4,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
765,HYUNDAI,Santa FE,2015,1,2.0,175126,4.0,2,Black,4,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,TOYOTA,Avensis,2003,0,2.0,109000,4.0,2,Brown,4,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
640,HYUNDAI,Tucson,2013,1,2.0,166762,4.0,2,White,4,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1327,TOYOTA,Camry,2018,1,2.5,70662,4.0,2,Black,12,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0,BMW,X5,2004,1,4.4,224000,8.0,2,Black,6,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
642,SSANGYONG,Korando,2012,1,2.0,179828,4.0,2,White,4,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,HONDA,FIT,2011,0,1.3,136000,4.0,2,Silver,6,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
836,HYUNDAI,Santa FE,2010,1,2.0,41124,4.0,2,White,4,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,MERCEDES-BENZ,GLC 300,2018,1,2.0,4500,6.0,2,Black,12,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1282,CHEVROLET,Captiva,2007,1,2.0,55790,4.0,2,Black,4,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1086,JEEP,Grand Cherokee,2012,1,3.6,105757,4.0,2,Black,4,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
934,TOYOTA,RAV 4,2015,1,2.5,73931,4.0,2,Silver,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
645,TOYOTA,Prius,2011,1,1.8,200200,4.0,2,Silver,12,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,BMW,525,2004,1,2.5,250000,6.0,2,Grey,4,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0,HYUNDAI,Sonata,2011,0,2.4,120000,4.0,2,Blue,12,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0,MERCEDES-BENZ,S 600,1992,1,3.7,123000,6.0,2,Black,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
639,HYUNDAI,Sonata,2014,1,2.0,587027,4.0,2,Orange,4,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
915,AUDI,Q7,2014,1,3.0,85328,6.0,2,Black,12,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1054,MERCEDES-BENZ,Vito,2009,0,2.2,165738,4.0,2,White,6,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,RENAULT,Laguna,1996,0,1.6,10000,4.0,2,Blue,2,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1356,LEXUS,GX 470,2014,1,4.6,71638,8.0,2,Red,12,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1714,MERCEDES-BENZ,GLE 350,2017,1,3.5,59331,6.0,2,Black,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1017,MERCEDES-BENZ,E 300,2017,1,2.0,1600,4.0,2,Black,12,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
831,HYUNDAI,Sonata,2011,1,2.4,0,4.0,2,Silver,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,HYUNDAI,Getz,2008,0,1.4,0,4.0,2,Blue,2,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
0,FORD,Galaxy,2001,0,2.2,11111,5.0,2,Blue,6,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
781,SUBARU,Forester,2012,1,2.5,148213,4.0,2,Blue,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1624,MERCEDES-BENZ,E 350,2009,1,3.5,109139,6.0,2,Black,12,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
836,HYUNDAI,Santa FE,2010,1,2.0,77251,4.0,2,Silver,4,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
790,DAEWOO,Lacetti,2009,1,1.6,50549,4.0,2,Silver,4,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1426,TOYOTA,Land Cruiser Prado,2018,0,2.7,177000,4.0,2,Black,2,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0,FORD,Transit,2001,1,2.4,240000,6.0,2,White,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
810,NISSAN,Sentra,2016,0,1.8,19200,4.0,2,Silver,12,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1018,MERCEDES-BENZ,C 300,2011,1,3.0,155058,6.0,2,White,12,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
862,HYUNDAI,H1,2011,1,2.5,43224,4.0,2,Blue,4,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,BMW,535,2010,1,3.0,179554,6.0,2,Grey,6,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
642,HYUNDAI,Sonata,2012,1,2.0,453075,4.0,2,Silver,4,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
530,HYUNDAI,Elantra,2013,1,1.6,117500,4.0,2,Grey,4,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
749,JEEP,Compass,2014,1,2.4,74625,4.0,2,White,4,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
530,NISSAN,Juke,2013,1,1.6,110531,4.0,2,Red,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
781,CHEVROLET,Cruze,2018,1,1.4,41822,4.0,2,Grey,12,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
707,SSANGYONG,Korando,2011,1,2.0,161457,4.0,2,Silver,4,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
584,HYUNDAI,Elantra,2014,0,1.8,95000,4.0,2,Blue,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
781,HYUNDAI,H1,2012,1,2.5,205425,4.0,2,Yellow,4,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
862,HYUNDAI,H1,2011,1,2.5,52686,4.0,2,Silver,4,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
765,HYUNDAI,Tucson,2015,1,2.0,106442,4.0,2,White,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
761,TOYOTA,Prius,2010,1,1.8,256966,4.0,2,Blue,12,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1935,LEXUS,GX 460,2016,1,4.6,155976,8.0,2,White,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
658,HONDA,Insight,2009,0,1.3,278400,4.0,2,Black,6,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
640,SSANGYONG,Korando,2013,1,2.0,85704,4.0,2,Silver,4,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,HYUNDAI,Sonata,2010,0,2.4,101405,4.0,2,Grey,5,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
584,VOLKSWAGEN,Jetta,2014,1,1.8,213698,4.0,2,Black,12,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
765,HYUNDAI,Tucson,2015,1,2.0,108505,4.0,2,Grey,4,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
777,HYUNDAI,H1,2014,1,2.5,136711,4.0,2,Silver,4,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
915,BMW,X5,2014,1,3.0,141384,6.0,2,Blue,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
694,HYUNDAI,Santa FE,2014,1,2.2,83126,4.0,2,White,4,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
259,CHEVROLET,Volt,2014,1,1.4,110958,4.0,2,Black,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
765,HYUNDAI,Tucson,2015,1,2.0,100369,4.0,2,White,4,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,NISSAN,Note,2005,0,1.5,150000,4.0,2,White,4,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
645,CHEVROLET,Cruze,2011,1,1.8,177309,4.0,2,White,4,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
915,AUDI,A7,2014,1,3.0,401128,6.0,2,Grey,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
0,MERCEDES-BENZ,CLK 200,2000,0,2.0,145000,4.0,1,White,4,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
531,HYUNDAI,Elantra,2012,1,1.6,185907,4.0,2,White,4,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
585,TOYOTA,Prius,2013,0,1.8,179000,4.0,2,Silver,6,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2711,CHEVROLET,Suburban,2019,1,5.3,19901,8.0,2,Black,12,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0,LEXUS,LX 570,2013,1,5.7,78400,8.0,2,Black,12,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0,TOYOTA,Ist,2004,0,1.3,151000,4.0,2,White,2,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1514,LEXUS,GX 460,2011,1,4.6,160138,8.0,2,White,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
891,BMW,328,2016,1,2.0,23000,4.0,2,Grey,12,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1202,HYUNDAI,Santa FE,2017,1,2.4,45054,4.0,2,Black,12,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
915,AUDI,Q7,2014,1,3.0,98803,6.0,2,Grey,12,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,BMW,X5,2006,1,3.0,160000,6.0,2,Brown,12,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1502,LEXUS,CT 200h,2014,1,1.8,60000,4.0,2,White,6,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,BMW,X5,2004,1,4.8,206000,12.0,2,Blue,8,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0,HONDA,Cr-v,2004,0,2.4,175000,4.0,2,Grey,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1091,TOYOTA,RAV 4,2016,0,2.5,67000,4.0,2,White,8,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1053,FORD,Taurus,2014,1,3.5,154587,4.0,2,Black,4,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1624,MERCEDES-BENZ,E 350,2009,1,3.5,266061,6.0,2,Black,12,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
919,BMW,X5,2012,1,3.0,273962,6.0,2,White,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
639,HYUNDAI,Sonata,2014,1,2.0,313922,4.0,2,Yellow,4,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2467,FORD,B-MAX,2005,1,3.0,264666,6.0,2,Grey,12,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1273,LEXUS,RX 350,2015,1,3.5,290235,6.0,2,White,12,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
639,CHEVROLET,Orlando,2014,1,2.0,78083,4.0,2,White,4,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
707,HYUNDAI,Santa FE,2011,1,2.0,104958,4.0,2,Black,4,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1047,CITROEN,C4,2007,0,1.6,210000,4.0,2,Black,4,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
831,HYUNDAI,Sonata,2011,1,2.4,262690,4.0,2,Blue,12,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
308,TOYOTA,Prius,2014,1,1.8,146019,4.0,2,White,12,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
645,LEXUS,CT 200h,2011,1,1.8,32974,4.0,2,Silver,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1055,MERCEDES-BENZ,E 350,2013,1,3.5,237158,6.0,2,Black,12,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
810,HYUNDAI,Elantra,2016,1,1.8,83106,4.0,2,Black,12,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0,FIAT,500 Abarth ტურბო,2012,0,1.4,100000,6.0,1,Grey,6,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1172,MERCEDES-BENZ,E 350,2011,1,3.5,230696,6.0,2,Black,12,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,VOLKSWAGEN,Lupo,2002,0,1.0,120008,4.0,1,Silver,2,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1750,LEXUS,RX 400,2008,1,3.3,224629,6.0,2,Silver,12,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1347,HYUNDAI,H1,2008,1,2.5,93042,4.0,2,Yellow,4,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1086,JEEP,Grand Cherokee,2012,1,3.6,175788,4.0,2,Silver,4,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1111,MAZDA,CX-9,2013,1,3.7,55858,6.0,2,Grey,12,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
645,TOYOTA,Prius,2011,1,1.8,178000,4.0,2,Grey,6,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1646,LEXUS,GX 470,2015,1,4.6,273493,8.0,2,Silver,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
642,SSANGYONG,Korando,2012,1,2.0,141641,4.0,2,White,4,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,FIAT,500,2012,0,1.4,80000,4.0,1,Black,6,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1537,TOYOTA,Highlander,2009,1,3.3,318358,6.0,2,Black,12,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,TOYOTA,Corolla,2010,0,1.8,140000,4.0,2,Carnelian red,8,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
639,HYUNDAI,Sonata,2014,1,2.0,432435,4.0,2,Silver,4,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
779,TOYOTA,Camry,2013,0,2.5,98000,4.0,2,Black,10,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
777,HYUNDAI,H1,2014,1,2.5,146216,4.0,2,Silver,4,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,NISSAN,Tiida,2005,0,1.3,0,4.0,2,Silver,4,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
637,SUZUKI,HUSTLER,2014,0,0.7,160000,3.0,2,Carnelian red,2,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
579,TOYOTA,RAV 4,2017,0,2.5,2000,4.0,2,Grey,12,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,TOYOTA,Fun Cargo,2004,0,1.5,150000,4.0,2,Silver,12,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
586,TOYOTA,Prius,2012,1,1.8,174285,4.0,2,Silver,12,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
308,TOYOTA,Prius,2014,0,1.8,88447,4.0,2,Silver,12,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,TOYOTA,Estima,2001,0,3.0,200000,6.0,2,White,4,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,AUDI,A4,2001,1,2.8,25000,6.0,2,Silver,8,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
738,CHEVROLET,Cruze LT,2017,0,1.4,62971,4.0,2,Black,8,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
761,CHEVROLET,Lacetti,2010,1,1.8,147398,4.0,2,Grey,4,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0,HONDA,FIT,2011,0,1.3,115000,4.0,2,Silver,4,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
501,HONDA,FIT,2014,1,1.5,77200,4.0,2,Black,4,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
640,AUDI,A4,2013,1,2.0,144000,4.0,2,White,12,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0,HONDA,FIT,2003,0,1.3,0,4.0,2,Silver,4,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
